ride_id,rideable_type,started_at,ended_at,ride_length,day_of_week,start_station_name,end_station_name,member_casual
21750680,classic_bike,2019-01-03 8:50:23,2019-01-03 8:58:07,0:07:44,5,Wabash Ave & 9th St,Franklin St & Monroe St,NA
21750681,classic_bike,2019-01-03 8:50:24,2019-01-03 8:56:26,0:06:02,5,Western Ave & Division St,Ashland Ave & Division St,NA
21750682,classic_bike,2019-01-03 8:50:25,2019-01-03 9:01:45,0:11:20,5,Clinton St & Jackson Blvd (*),Wabash Ave & Wacker Pl,NA
21750683,classic_bike,2019-01-03 8:50:34,2019-01-03 8:55:35,0:05:01,5,Milwaukee Ave & Grand Ave,Orleans St & Hubbard St (*),NA
21750684,classic_bike,2019-01-03 8:50:36,2019-01-03 8:57:59,0:07:23,5,Franklin St & Jackson Blvd,Michigan Ave & Washington St,NA
21750685,classic_bike,2019-01-03 8:50:40,2019-01-03 8:53:44,0:03:04,5,Canal St & Monroe St (*),LaSalle St & Jackson Blvd,NA
21750686,classic_bike,2019-01-03 8:50:40,2019-01-03 8:57:30,0:06:50,5,Franklin St & Lake St,Michigan Ave & Lake St,NA
21750687,classic_bike,2019-01-03 8:50:50,2019-01-03 8:52:27,0:01:37,5,Clinton St & Tilden St,Clinton St & Jackson Blvd (*),NA
21750688,classic_bike,2019-01-03 8:51:01,2019-01-03 8:55:54,0:04:53,5,Clinton St & Washington Blvd,Morgan St & Lake St,NA
21750689,classic_bike,2019-01-03 8:51:04,2019-01-03 9:04:03,0:12:59,5,Clinton St & Lake St,McClurg Ct & Erie St,NA
21750690,classic_bike,2019-01-03 8:51:04,2019-01-03 8:56:13,0:05:09,5,Clark St & Elm St,Wells St & Huron St,NA
21750691,classic_bike,2019-01-03 8:51:19,2019-01-03 8:55:38,0:04:19,5,Clark St & Lake St,Rush St & Hubbard St,NA
21750692,classic_bike,2019-01-03 8:51:24,2019-01-03 8:59:48,0:08:24,5,Orleans St & Hubbard St (*),Franklin St & Quincy St,NA
21750693,classic_bike,2019-01-03 8:51:33,2019-01-03 9:01:09,0:09:36,5,Wabash Ave & 16th St,Dearborn St & Van Buren St (*),NA
21750695,classic_bike,2019-01-03 8:51:42,2019-01-03 9:03:04,0:11:22,5,Clinton St & Washington Blvd,Cityfront Plaza Dr & Pioneer Ct,NA
21750696,classic_bike,2019-01-03 8:51:50,2019-01-03 9:13:52,0:22:02,5,Lake Shore Dr & North Blvd,Lake Shore Dr & Monroe St,NA
21750698,classic_bike,2019-01-03 8:52:15,2019-01-03 9:05:27,0:13:12,5,Wabash Ave & 16th St,Columbus Dr & Randolph St,NA
21750699,classic_bike,2019-01-03 8:52:21,2019-01-03 8:58:22,0:06:01,5,Clinton St & Madison St,Peoria St & Jackson Blvd,NA
21750700,classic_bike,2019-01-03 8:52:24,2019-01-03 8:59:13,0:06:49,5,Dearborn St & Erie St,Larrabee St & Kingsbury St,NA
21750701,classic_bike,2019-01-03 8:52:27,2019-01-03 8:58:11,0:05:44,5,Kingsbury St & Kinzie St,State St & Randolph St,NA
21750702,classic_bike,2019-01-03 8:52:28,2019-01-03 9:06:49,0:14:21,5,Milwaukee Ave & Grand Ave,Halsted St & Maxwell St,NA
21750703,classic_bike,2019-01-03 8:52:32,2019-01-03 9:03:00,0:10:28,5,Clark St & Randolph St,Morgan St & Lake St,NA
21750705,classic_bike,2019-01-03 8:52:40,2019-01-03 8:55:58,0:03:18,5,Lincoln Ave & Diversey Pkwy,Racine Ave & Fullerton Ave,NA
21750706,classic_bike,2019-01-03 8:52:43,2019-01-03 8:58:38,0:05:55,5,Ogden Ave & Race Ave,Racine Ave & Randolph St,NA
21750707,classic_bike,2019-01-03 8:52:56,2019-01-03 9:00:41,0:07:45,5,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St,NA
21750708,classic_bike,2019-01-03 8:52:56,2019-01-03 9:02:02,0:09:06,5,Wells St & Elm St,Orleans St & Merchandise Mart Plaza,NA
21750709,classic_bike,2019-01-03 8:53:03,2019-01-03 9:05:24,0:12:21,5,Artesian Ave & Hubbard St,Wolcott Ave & Polk St,NA
21750710,classic_bike,2019-01-03 8:53:05,2019-01-03 9:06:34,0:13:29,5,Jefferson St & Monroe St,Hermitage Ave & Polk St,NA
21750711,classic_bike,2019-01-03 8:53:17,2019-01-03 8:56:52,0:03:35,5,Damen Ave & Cortland St,Damen Ave & Pierce Ave,NA
21750712,classic_bike,2019-01-03 8:53:18,2019-01-03 8:57:37,0:04:19,5,Desplaines St & Kinzie St,Clinton St & Madison St,NA
21750713,classic_bike,2019-01-03 8:53:21,2019-01-03 8:58:55,0:05:34,5,Michigan Ave & Washington St,LaSalle St & Adams St,NA
21750714,classic_bike,2019-01-03 8:53:23,2019-01-03 9:03:24,0:10:01,5,Clinton St & Washington Blvd,Wabash Ave & Wacker Pl,NA
21750715,classic_bike,2019-01-03 8:53:28,2019-01-03 8:56:28,0:03:00,5,Desplaines St & Kinzie St,Kingsbury St & Kinzie St,NA
21750716,classic_bike,2019-01-03 8:53:29,2019-01-03 9:07:35,0:14:06,5,Clybourn Ave & Division St,Clinton St & Washington Blvd,NA
21750717,classic_bike,2019-01-03 8:53:30,2019-01-03 9:02:13,0:08:43,5,Clinton St & Jackson Blvd (*),Kingsbury St & Kinzie St,NA
21750719,classic_bike,2019-01-03 8:53:42,2019-01-03 9:06:12,0:12:30,5,Wabash Ave & Roosevelt Rd,Jefferson St & Monroe St,NA
21750720,classic_bike,2019-01-03 8:53:45,2019-01-03 9:01:41,0:07:56,5,Franklin St & Jackson Blvd,Federal St & Polk St,NA
21750721,classic_bike,2019-01-03 8:53:48,2019-01-03 9:02:16,0:08:28,5,Clybourn Ave & Division St,Dearborn St & Erie St,NA
21750722,classic_bike,2019-01-03 8:53:53,2019-01-03 9:01:11,0:07:18,5,Franklin St & Quincy St,Clark St & Lake St,NA
21750723,classic_bike,2019-01-03 8:53:53,2019-01-03 8:58:11,0:04:18,5,State St & Kinzie St,Fairbanks Ct & Grand Ave,NA
21750725,classic_bike,2019-01-03 8:54:00,2019-01-03 9:00:00,0:06:00,5,Canal St & Madison St,Clinton St & Polk St (*),NA
21750726,classic_bike,2019-01-03 8:54:10,2019-01-03 9:11:54,0:17:44,5,Halsted St & Clybourn Ave (*),Franklin St & Monroe St,NA
21750728,classic_bike,2019-01-03 8:54:21,2019-01-03 8:58:47,0:04:26,5,Clinton St & Jackson Blvd (*),Clinton St & Washington Blvd,NA
21750729,classic_bike,2019-01-03 8:54:22,2019-01-03 9:05:39,0:11:17,5,Ogden Ave & Race Ave,Canal St & Madison St,NA
21750731,classic_bike,2019-01-03 8:54:27,2019-01-03 9:05:58,0:11:31,5,McClurg Ct & Illinois St,Dearborn St & Adams St,NA
21750732,classic_bike,2019-01-03 8:54:33,2019-01-03 9:13:39,0:19:06,5,Halsted St & Clybourn Ave (*),Canal St & Adams St,NA
21750736,classic_bike,2019-01-03 8:54:45,2019-01-03 9:01:39,0:06:54,5,Dearborn St & Monroe St,Dearborn Pkwy & Delaware Pl,NA
21750737,classic_bike,2019-01-03 8:54:46,2019-01-03 9:01:44,0:06:58,5,Financial Pl & Ida B Wells Dr (Temp),State St & Randolph St,NA
21750738,classic_bike,2019-01-03 8:54:53,2019-01-03 9:00:42,0:05:49,5,Lake Park Ave & 56th St,University Ave & 57th St,NA
21750740,classic_bike,2019-01-03 8:54:54,2019-01-03 8:59:56,0:05:02,5,Marine Dr & Ainslie St,Winthrop Ave & Lawrence Ave,NA
21750742,classic_bike,2019-01-03 8:55:08,2019-01-03 9:09:24,0:14:16,5,Rush St & Cedar St,Clinton St & Jackson Blvd (*),NA
21750743,classic_bike,2019-01-03 8:55:08,2019-01-03 8:58:00,0:02:52,5,Canal St & Madison St,Desplaines St & Randolph St,NA
21750744,classic_bike,2019-01-03 8:55:11,2019-01-03 9:14:30,0:19:19,5,Paulina Ave & North Ave,Daley Center Plaza,NA
21750745,classic_bike,2019-01-03 8:55:12,2019-01-03 9:06:34,0:11:22,5,Kingsbury St & Erie St,Michigan Ave & Lake St,NA
21750746,classic_bike,2019-01-03 8:55:13,2019-01-03 9:00:03,0:04:50,5,Larrabee St & Kingsbury St,Kingsbury St & Kinzie St,NA
21750748,classic_bike,2019-01-03 8:55:16,2019-01-03 9:01:06,0:05:50,5,Jefferson St & Monroe St,LaSalle St & Jackson Blvd,NA
21750749,classic_bike,2019-01-03 8:55:17,2019-01-03 9:14:22,0:19:05,5,Damen Ave & Division St,Clinton St & Lake St,NA
21750750,classic_bike,2019-01-03 8:55:20,2019-01-03 9:03:33,0:08:13,5,Michigan Ave & Washington St,Orleans St & Merchandise Mart Plaza,NA
21750752,classic_bike,2019-01-03 8:55:22,2019-01-03 9:08:00,0:12:38,5,Green St & Madison St,Michigan Ave & Lake St,NA
21750755,classic_bike,2019-01-03 8:55:41,2019-01-03 9:03:06,0:07:25,5,Michigan Ave & Jackson Blvd,Franklin St & Jackson Blvd,NA
21750757,classic_bike,2019-01-03 8:55:59,2019-01-03 9:15:22,0:19:23,5,Western Ave & Division St,LaSalle St & Illinois St,NA
21750758,classic_bike,2019-01-03 8:56:03,2019-01-03 9:13:33,0:17:30,5,Larrabee St & Armitage Ave,Mies van der Rohe Way & Chicago Ave,NA
21750759,classic_bike,2019-01-03 8:56:15,2019-01-03 9:09:18,0:13:03,5,Southport Ave & Clybourn Ave,Orleans St & Chestnut St (NEXT Apts),NA
21750760,classic_bike,2019-01-03 8:56:18,2019-01-03 9:04:21,0:08:03,5,Clinton St & Washington Blvd,Rush St & Hubbard St,NA
21750761,classic_bike,2019-01-03 8:56:19,2019-01-03 9:01:21,0:05:02,5,Wabash Ave & 9th St,LaSalle St & Jackson Blvd,NA
21750763,classic_bike,2019-01-03 8:56:41,2019-01-03 9:34:01,0:37:20,5,California Ave & North Ave,Clark St & Randolph St,NA
21750764,classic_bike,2019-01-03 8:56:56,2019-01-03 9:06:12,0:09:16,5,Michigan Ave & Washington St,Clinton St & Madison St,NA
21750765,classic_bike,2019-01-03 8:57:10,2019-01-03 9:06:38,0:09:28,5,Clinton St & Washington Blvd,State St & Kinzie St,NA
21750766,classic_bike,2019-01-03 8:57:27,2019-01-03 9:10:00,0:12:33,5,Michigan Ave & 18th St,Dearborn St & Adams St,NA
21750767,classic_bike,2019-01-03 8:57:30,2019-01-03 9:05:15,0:07:45,5,Wacker Dr & Washington St,Columbus Dr & Randolph St,NA
21750769,classic_bike,2019-01-03 8:57:47,2019-01-03 9:08:51,0:11:04,5,Green St & Madison St,Halsted St & Roosevelt Rd,NA
21750770,classic_bike,2019-01-03 8:58:04,2019-01-03 9:04:10,0:06:06,5,Wells St & Hubbard St,Clinton St & Lake St,NA
21750771,classic_bike,2019-01-03 8:58:07,2019-01-03 9:08:05,0:09:58,5,Clinton St & Washington Blvd,Wells St & Huron St,NA
21750772,classic_bike,2019-01-03 8:58:12,2019-01-03 9:04:41,0:06:29,5,Clinton St & Washington Blvd,Aberdeen St & Randolph St,NA
21750773,classic_bike,2019-01-03 8:58:20,2019-01-03 9:05:12,0:06:52,5,Columbus Dr & Randolph St,LaSalle St & Illinois St,NA
21750775,classic_bike,2019-01-03 8:58:31,2019-01-03 9:07:30,0:08:59,5,Sedgwick St & Huron St,Morgan St & Lake St,NA
21750776,classic_bike,2019-01-03 8:58:38,2019-01-03 9:16:32,0:17:54,5,Clark St & Armitage Ave,Clark St & Randolph St,NA
21750777,classic_bike,2019-01-03 8:58:41,2019-01-03 9:07:07,0:08:26,5,Carpenter St & Huron St,Halsted St & Clybourn Ave (*),NA
21750778,classic_bike,2019-01-03 8:58:47,2019-01-03 9:04:44,0:05:57,5,Franklin St & Chicago Ave,LaSalle St & Illinois St,NA
21750779,classic_bike,2019-01-03 8:58:47,2019-01-03 9:02:28,0:03:41,5,Stetson Ave & South Water St,Daley Center Plaza,NA
21750781,classic_bike,2019-01-03 8:59:03,2019-01-03 9:02:35,0:03:32,5,State St & Van Buren St,Franklin St & Jackson Blvd,NA
21750782,classic_bike,2019-01-03 8:59:06,2019-01-03 9:02:08,0:03:02,5,Clinton St & Lake St,Kingsbury St & Kinzie St,NA
21750783,classic_bike,2019-01-03 8:59:07,2019-01-03 9:02:35,0:03:28,5,Wells St & Polk St,Franklin St & Jackson Blvd,NA
21750784,classic_bike,2019-01-03 8:59:24,2019-01-03 9:21:49,0:22:25,5,Indiana Ave & 31st St,Clark St & Randolph St,NA
21750785,classic_bike,2019-01-03 8:59:31,2019-01-03 9:23:31,0:24:00,5,Lake Shore Dr & Diversey Pkwy,Clark St & Randolph St,NA
21750786,classic_bike,2019-01-03 9:00:04,2019-01-03 9:18:04,0:18:00,5,Broadway & Ridge Ave,Budlong Woods Library,NA
21750787,classic_bike,2019-01-03 9:00:11,2019-01-03 9:05:19,0:05:08,5,Michigan Ave & Washington St,Wabash Ave & Adams St,NA
21750788,classic_bike,2019-01-03 9:00:12,2019-01-03 9:06:06,0:05:54,5,Dearborn St & Van Buren St (*),Franklin St & Monroe St,NA
21750789,classic_bike,2019-01-03 9:00:12,2019-01-03 9:11:29,0:11:17,5,Carpenter St & Huron St,State St & Kinzie St,NA
21750790,classic_bike,2019-01-03 9:00:17,2019-01-03 9:10:09,0:09:52,5,Clark St & Chicago Ave,Franklin St & Lake St,NA
21750791,classic_bike,2019-01-03 9:00:23,2019-01-03 9:06:30,0:06:07,5,Wells St & Hubbard St,Franklin St & Quincy St,NA
21750792,classic_bike,2019-01-03 9:00:25,2019-01-03 9:08:19,0:07:54,5,Michigan Ave & Lake St,St. Clair St & Erie St,NA
21750793,classic_bike,2019-01-03 9:00:30,2019-01-03 9:13:06,0:12:36,5,Orleans St & Chestnut St (NEXT Apts),Franklin St & Jackson Blvd,NA
21750794,classic_bike,2019-01-03 9:00:48,2019-01-03 9:18:02,0:17:14,5,Halsted St & 47th Pl,Normal Ave & Archer Ave,NA
21750795,classic_bike,2019-01-03 9:00:57,2019-01-03 9:05:16,0:04:19,5,Clark St & Elmdale Ave,Broadway & Thorndale Ave,NA
21750796,classic_bike,2019-01-03 9:01:23,2019-01-03 9:22:39,0:21:16,5,Larrabee St & Armitage Ave,Michigan Ave & Lake St,NA
21750797,classic_bike,2019-01-03 9:01:26,2019-01-03 9:06:13,0:04:47,5,Prairie Ave & Garfield Blvd,DuSable Museum,NA
21750798,classic_bike,2019-01-03 9:01:30,2019-01-03 9:13:16,0:11:46,5,LaSalle St & Washington St,Fairbanks St & Superior St (*),NA
21750799,classic_bike,2019-01-03 9:01:35,2019-01-03 9:06:02,0:04:27,5,Southport Ave & Wellington Ave,Sheffield Ave & Wellington Ave,NA
21750800,classic_bike,2019-01-03 9:01:56,2019-01-03 9:15:54,0:13:58,5,Winthrop Ave & Lawrence Ave,Broadway & Waveland Ave,NA
21750801,classic_bike,2019-01-03 9:02:03,2019-01-03 9:34:42,0:32:39,5,Southport Ave & Waveland Ave,LaSalle St & Jackson Blvd,NA
21750802,classic_bike,2019-01-03 9:02:05,2019-01-03 9:16:01,0:13:56,5,Clark St & Armitage Ave,Rush St & Cedar St,NA
21750803,classic_bike,2019-01-03 9:02:08,2019-01-03 9:13:56,0:11:48,5,Cornell Ave & Hyde Park Blvd,University Ave & 57th St,NA
21750804,classic_bike,2019-01-03 9:02:11,2019-01-03 9:07:09,0:04:58,5,Halsted St & Roscoe St,Broadway & Barry Ave,NA
21750805,classic_bike,2019-01-03 9:02:13,2019-01-03 9:11:18,0:09:05,5,Ridge Blvd & Howard St,Western Ave & Lunt Ave,NA
21750806,classic_bike,2019-01-03 9:02:25,2019-01-03 9:14:23,0:11:58,5,Eckhart Park,Franklin St & Monroe St,NA
21750807,classic_bike,2019-01-03 9:02:29,2019-01-03 9:23:06,0:20:37,5,Honore St & Division St,Dearborn St & Monroe St,NA
21750808,classic_bike,2019-01-03 9:02:36,2019-01-03 9:06:36,0:04:00,5,Canal St & Monroe St (*),LaSalle St & Jackson Blvd,NA
21750809,classic_bike,2019-01-03 9:02:50,2019-01-03 9:08:52,0:06:02,5,Federal St & Polk St,Dearborn St & Adams St,NA
21750810,classic_bike,2019-01-03 9:02:58,2019-01-03 9:16:36,0:13:38,5,Clark St & Lincoln Ave,Wells St & Hubbard St,NA
21750811,classic_bike,2019-01-03 9:03:06,2019-01-03 9:18:58,0:15:52,5,Aberdeen St & Monroe St,Ogden Ave & Roosevelt Rd,NA
21750812,classic_bike,2019-01-03 9:03:21,2019-01-03 9:36:04,0:32:43,5,Sheffield Ave & Waveland Ave,Canal St & Monroe St (*),NA
21750813,classic_bike,2019-01-03 9:03:27,2019-01-03 9:10:24,0:06:57,5,Sedgwick St & Huron St,LaSalle St & Washington St,NA
21750814,classic_bike,2019-01-03 9:03:38,2019-01-03 9:10:22,0:06:44,5,Sheffield Ave & Fullerton Ave,Clark St & Wrightwood Ave,NA
21750815,classic_bike,2019-01-03 9:03:53,2019-01-03 9:22:25,0:18:32,5,Michigan Ave & Lake St,Ada St & Washington Blvd,NA
21750816,classic_bike,2019-01-03 9:03:59,2019-01-03 9:08:10,0:04:11,5,Wells St & Polk St,Franklin St & Monroe St,NA
21750817,classic_bike,2019-01-03 9:04:03,2019-01-03 9:12:25,0:08:22,5,Paulina St & 18th St,Wolcott Ave & Polk St,NA
21750818,classic_bike,2019-01-03 9:04:17,2019-01-03 9:13:40,0:09:23,5,Canal St & Adams St,Michigan Ave & Washington St,NA
21750819,classic_bike,2019-01-03 9:04:51,2019-01-03 9:10:55,0:06:04,5,Benson Ave & Church St,Sheridan Rd & Noyes St (NU),NA
21750820,classic_bike,2019-01-03 9:04:57,2019-01-03 9:10:44,0:05:47,5,Franklin St & Jackson Blvd,Orleans St & Merchandise Mart Plaza,NA
21750821,classic_bike,2019-01-03 9:05:10,2019-01-03 9:26:40,0:21:30,5,Lincoln Ave & Roscoe St,Dayton St & North Ave,NA
21750822,classic_bike,2019-01-03 9:05:46,2019-01-03 9:09:31,0:03:45,5,Broadway & Belmont Ave,Wilton Ave & Belmont Ave,NA
21750823,classic_bike,2019-01-03 9:05:55,2019-01-03 9:08:07,0:02:12,5,Dearborn St & Monroe St,Daley Center Plaza,NA
21750824,classic_bike,2019-01-03 9:06:02,2019-01-03 9:22:50,0:16:48,5,Larrabee St & North Ave,Franklin St & Jackson Blvd,NA
21750825,classic_bike,2019-01-03 9:06:07,2019-01-03 9:44:34,0:38:27,5,Clarendon Ave & Leland Ave,Sangamon St & Washington Blvd (*),NA
21750826,classic_bike,2019-01-03 9:06:09,2019-01-03 9:09:04,0:02:55,5,Michigan Ave & Ida B Wells Dr,Millennium Park,NA
21750827,classic_bike,2019-01-03 9:06:17,2019-01-03 9:14:35,0:08:18,5,Western Ave & Congress Pkwy,Washtenaw Ave & Ogden Ave (*),NA
21750828,classic_bike,2019-01-03 9:06:29,2019-01-03 9:14:18,0:07:49,5,Indiana Ave & Roosevelt Rd,Calumet Ave & 21st St,NA
21750829,classic_bike,2019-01-03 9:06:46,2019-01-03 9:14:11,0:07:25,5,Wacker Dr & Washington St,Michigan Ave & Washington St,NA
21750830,classic_bike,2019-01-03 9:06:51,2019-01-03 9:10:03,0:03:12,5,Southport Ave & Wellington Ave,Sheffield Ave & Wellington Ave,NA
21750831,classic_bike,2019-01-03 9:07:04,2019-01-03 9:11:35,0:04:31,5,Racine Ave & Randolph St,Desplaines St & Randolph St,NA
21750832,classic_bike,2019-01-03 9:07:15,2019-01-03 9:15:42,0:08:27,5,Broadway & Barry Ave,Southport Ave & Wellington Ave,NA
21750833,classic_bike,2019-01-03 9:07:16,2019-01-03 9:16:00,0:08:44,5,Clark St & Lake St,Fairbanks Ct & Grand Ave,NA
21750834,classic_bike,2019-01-03 9:07:24,2019-01-03 9:14:11,0:06:47,5,Clinton St & Lake St,Racine Ave & Washington Blvd (*),NA
21750835,classic_bike,2019-01-03 9:07:24,2019-01-03 9:10:38,0:03:14,5,Field Blvd & South Water St,Columbus Dr & Randolph St,NA
21750836,classic_bike,2019-01-03 9:07:32,2019-01-03 9:11:14,0:03:42,5,Ogden Ave & Congress Pkwy,Wood St & Taylor St,NA
21750837,classic_bike,2019-01-03 9:07:39,2019-01-03 9:20:46,0:13:07,5,Michigan Ave & 14th St,Franklin St & Jackson Blvd,NA
21750838,classic_bike,2019-01-03 9:07:41,2019-01-03 9:17:07,0:09:26,5,Clinton St & Washington Blvd,Rush St & Hubbard St,NA
21750839,classic_bike,2019-01-03 9:07:43,2019-01-03 9:13:43,0:06:00,5,Clinton St & Washington Blvd,Clark St & Lake St,NA
21750840,classic_bike,2019-01-03 9:07:47,2019-01-03 9:17:06,0:09:19,5,Blackstone Ave & Hyde Park Blvd,Ellis Ave & 58th St,NA
21750841,classic_bike,2019-01-03 9:07:51,2019-01-03 9:13:43,0:05:52,5,Drake Ave & Fullerton Ave,Kedzie Ave & Milwaukee Ave,NA
21750842,classic_bike,2019-01-03 9:08:00,2019-01-03 9:16:50,0:08:50,5,Lakeview Ave & Fullerton Pkwy,Wells St & Evergreen Ave,NA
21750843,classic_bike,2019-01-03 9:08:02,2019-01-03 9:13:24,0:05:22,5,Milwaukee Ave & Grand Ave,Clinton St & Madison St,NA
21750844,classic_bike,2019-01-03 9:08:11,2019-01-03 9:12:17,0:04:06,5,Paulina Ave & North Ave,Ashland Ave & Division St,NA
21750845,classic_bike,2019-01-03 9:08:10,2019-01-03 9:15:35,0:07:25,5,Logan Blvd & Elston Ave,Ashland Ave & Wrightwood Ave,NA
21750847,classic_bike,2019-01-03 9:08:36,2019-01-03 9:20:59,0:12:23,5,Clark St & Ida B Wells Dr,Cityfront Plaza Dr & Pioneer Ct,NA
21750848,classic_bike,2019-01-03 9:08:41,2019-01-03 9:12:50,0:04:09,5,Kingsbury St & Kinzie St,Kingsbury St & Erie St,NA
21750849,classic_bike,2019-01-03 9:08:52,2019-01-03 9:15:25,0:06:33,5,Clinton St & Madison St,Clinton St & Tilden St,NA
21750850,classic_bike,2019-01-03 9:08:53,2019-01-03 9:18:43,0:09:50,5,Clinton St & Washington Blvd,Larrabee St & Kingsbury St,NA
21750851,classic_bike,2019-01-03 9:09:07,2019-01-03 9:18:27,0:09:20,5,Clinton St & Washington Blvd,Columbus Dr & Randolph St,NA
21750852,classic_bike,2019-01-03 9:09:30,2019-01-03 9:21:16,0:11:46,5,Clinton St & 18th St,LaSalle St & Jackson Blvd,NA
21750853,classic_bike,2019-01-03 9:09:51,2019-01-03 9:16:21,0:06:30,5,Franklin St & Chicago Ave,Franklin St & Lake St,NA
21750855,classic_bike,2019-01-03 9:09:55,2019-01-03 9:12:29,0:02:34,5,State St & Kinzie St,Wabash Ave & Grand Ave,NA
21750857,classic_bike,2019-01-03 9:10:02,2019-01-03 9:17:54,0:07:52,5,Canal St & Adams St,Clark St & Lake St,NA
21750860,classic_bike,2019-01-03 9:10:46,2019-01-03 9:13:23,0:02:37,5,Wells St & Walton St,Wells St & Huron St,NA
21750862,classic_bike,2019-01-03 9:10:55,2019-01-03 9:16:45,0:05:50,5,Kingsbury St & Erie St,Clinton St & Lake St,NA
21750865,classic_bike,2019-01-03 9:10:57,2019-01-03 9:31:44,0:20:47,5,California Ave & Byron St,Southport Ave & Clybourn Ave,NA
21750867,classic_bike,2019-01-03 9:11:13,2019-01-03 9:19:04,0:07:51,5,Sheffield Ave & Fullerton Ave,Southport Ave & Wellington Ave,NA
21750868,classic_bike,2019-01-03 9:11:16,2019-01-03 9:25:36,0:14:20,5,Loomis St & Archer Ave,Wentworth Ave & Cermak Rd (Temp),NA
21750869,classic_bike,2019-01-03 9:11:18,2019-01-03 9:21:57,0:10:39,5,Columbus Dr & Randolph St,Clinton St & Lake St,NA
21750874,classic_bike,2019-01-03 9:11:37,2019-01-03 9:16:44,0:05:07,5,Wells St & Walton St,Larrabee St & Kingsbury St,NA
21750875,classic_bike,2019-01-03 9:11:36,2019-01-03 9:17:35,0:05:59,5,Clark St & Schiller St,Wells St & Concord Ln,NA
21750876,classic_bike,2019-01-03 9:11:42,2019-01-03 9:18:02,0:06:20,5,Wells St & Evergreen Ave,Wells St & Huron St,NA
21750877,classic_bike,2019-01-03 9:11:44,2019-01-03 9:34:49,0:23:05,5,Wallace St & 35th St,Morgan St & Polk St,NA
21750878,classic_bike,2019-01-03 9:11:45,2019-01-03 9:27:41,0:15:56,5,Orleans St & Elm St (*),Morgan St & Lake St,NA
21750880,classic_bike,2019-01-03 9:11:53,2019-01-03 9:15:38,0:03:45,5,Clark St & Winnemac Ave,Broadway & Argyle St,NA
21750881,classic_bike,2019-01-03 9:12:11,2019-01-03 9:21:38,0:09:27,5,Wolcott Ave & Polk St,Morgan St & Polk St,NA
21750882,classic_bike,2019-01-03 9:12:22,2019-01-03 9:44:37,0:32:15,5,Morgan St & 18th St,Michigan Ave & Pearson St,NA
21750883,classic_bike,2019-01-03 9:12:23,2019-01-03 9:37:03,0:24:40,5,Clark St & Lincoln Ave,Clinton St & Washington Blvd,NA
21750884,classic_bike,2019-01-03 9:12:24,2019-01-03 9:17:07,0:04:43,5,Wood St & Milwaukee Ave,Milwaukee Ave & Wabansia Ave,NA
21750885,classic_bike,2019-01-03 9:12:31,2019-01-03 9:17:27,0:04:56,5,Southport Ave & Roscoe St,Ashland Ave & Grace St,NA
21750886,classic_bike,2019-01-03 9:12:34,2019-01-03 9:18:18,0:05:44,5,Clinton St & Lake St,LaSalle St & Washington St,NA
21750887,classic_bike,2019-01-03 9:12:37,2019-01-03 9:15:56,0:03:19,5,Desplaines St & Randolph St,Canal St & Monroe St (*),NA
21750890,classic_bike,2019-01-03 9:13:23,2019-01-03 9:26:50,0:13:27,5,Racine Ave & 18th St,Clinton St & Madison St,NA
21750891,classic_bike,2019-01-03 9:13:25,2019-01-03 9:17:06,0:03:41,5,Green St & Madison St,Clinton St & Madison St,NA
21750892,classic_bike,2019-01-03 9:13:34,2019-01-03 9:17:07,0:03:33,5,Canal St & Taylor St,Clinton St & Tilden St,NA
21750893,classic_bike,2019-01-03 9:13:39,2019-01-03 9:18:22,0:04:43,5,Kingsbury St & Erie St,Dearborn St & Erie St,NA
21750894,classic_bike,2019-01-03 9:13:49,2019-01-03 9:19:09,0:05:20,5,Indiana Ave & Roosevelt Rd,Clark St & Ida B Wells Dr,NA
21750895,classic_bike,2019-01-03 9:13:54,2019-01-03 9:21:18,0:07:24,5,Dearborn St & Erie St,Michigan Ave & Washington St,NA
21750896,classic_bike,2019-01-03 9:13:58,2019-01-03 9:18:25,0:04:27,5,Lake Shore Dr & Monroe St,Millennium Park,NA
21750897,classic_bike,2019-01-03 9:13:55,2019-01-03 9:22:00,0:08:05,5,Rush St & Cedar St,Wells St & Hubbard St,NA
21750899,classic_bike,2019-01-03 9:14:07,2019-01-03 9:23:28,0:09:21,5,Dearborn Pkwy & Delaware Pl,Wells St & Walton St,NA
21750900,classic_bike,2019-01-03 9:14:13,2019-01-03 9:19:45,0:05:32,5,Daley Center Plaza,LaSalle St & Jackson Blvd,NA
21750901,classic_bike,2019-01-03 9:14:22,2019-01-03 9:20:14,0:05:52,5,Kingsbury St & Kinzie St,Wabash Ave & Grand Ave,NA
21750902,classic_bike,2019-01-03 9:14:26,2019-01-03 9:20:18,0:05:52,5,LaSalle St & Illinois St,LaSalle St & Illinois St,NA
21750903,classic_bike,2019-01-03 9:14:42,2019-01-03 9:22:15,0:07:33,5,Sangamon St & Washington Blvd (*),Kingsbury St & Kinzie St,NA
21750904,classic_bike,2019-01-03 9:15:00,2019-01-03 9:21:58,0:06:58,5,Wells St & Hubbard St,Wacker Dr & Washington St,NA
21750905,classic_bike,2019-01-03 9:16:08,2019-01-03 9:29:34,0:13:26,5,Wabash Ave & 9th St,Franklin St & Lake St,NA
